uid,id.orig_p,id.resp_p,proto,service,true_label,predicted_label,confidence,correct
CYFRFvuttJTsxfuB3,3696,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWrqGf115UhJ2JQ57g,3697,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwL1hf14wH6Hgrcsy9,3698,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CL2ELJ2KPn8A43UWO4,3699,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CoOwb22ONpnl1stfJ8,3700,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CB7abv1ZWN9Km2biye,3701,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cfzxq73GNvQtRXUDx2,3702,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqXGI01xUZQndj0uZ1,3703,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRgOfw1gSCdrQVTFxk,3704,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CY5KXh2fY0I9BqU6w9,3705,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAlQ9S1rYZNtHXGrn9,3706,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWbzzS32K4buldXdj9,3707,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0iZku1a50s11LaTZ,3708,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9mn961pIQJwA90apb,3709,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CBG3Z81bKQy1lxRcEk,3710,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CmY8K72VPmbMZHL24c,3711,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqMzte3IT2Yrm2BHDd,3712,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C53pS13QMz8MgXh9Oi,3713,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CL3EAjkvyH7Mk0tdf,3714,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ch3FeJ1SUq4DkCjw6b,3715,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkRGkN2agnyvLfPut4,3716,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYrBFm1LoZpAT3WrP1,3717,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C7N8yo3vTtFUUDafBg,3718,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CukAezLr5Eeelzfzl,3719,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyUc2pmxn6g5G7SZ5,3720,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIDPc74vdbQfIsJ0Dh,3721,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0UpDK1wjVYqqRdDt9,3722,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEVTUO2Kuvd2bEaHA1,3723,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdNukl1z6yT9Uxda12,3724,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C14Iyt2y1RQ4O4xxej,3725,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPHEMY3TzwNlTDQIFf,3726,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cghaep4TO2aYFylKF8,3727,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfiD4LzRyy4t6n7rf,3728,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C97SzWRlTkdXz2VUe,3729,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C9zffH3QNMKzeNN018,3730,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJlzHv4CMyb10qaRk7,3731,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDwRTo1I7pEDQZWLdb,3732,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CgGIBTRXLbWtjBwI4,3733,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYO6XxMNNysPcvzD7,3734,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIUGoM35PrxkMIMuR3,3735,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cljuyj1SqoMDhXktOc,3736,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrWiJg2nfbfzvFEDE6,3737,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cdpayi2RxEB4X22Nwh,3738,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CR7xPC1LsnWrQhrzl8,3739,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0rjdKrxHtg3kvGA3,3740,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQnJ7THOSMaodV203,3741,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdoCIs94mrPZyZWTc,3742,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CpaOeF4GVyVWgaNWL2,3743,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWGQ0t4alfc7wrQeCh,3744,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0nc8g1Km1kXimmhJ9,3745,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cp93XG2CX7SUsPpQW9,3746,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cs5Ot54i4XfocsTV47,3747,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfRG5GvUgn9zAkj2e,3748,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8iUOhoRqon2CsW9k,3749,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cv4Pth3z0UAQMKodA1,3750,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRWtcM1PVC5VqlEdKj,3751,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWbvYuR99sW72wHfc,3752,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CqeL1z32DJ8SZEs9Ka,3753,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CCJnSC4km7LlKjdZk1,3754,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwvdAP3IGDW6F3EDo7,3755,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLUZl445pkgLBPgnvg,3756,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cjt0SC1NUaP0o6idA6,3757,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEm6kl4EiBZaaCvoLl,3758,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5kisd3ekAkGEQ9Re,3759,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CilSWs4qIixOKEgpPd,3760,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHKc554KdNkggdTzSk,3761,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CGfz1T3S5Fw7NlTDTe,3762,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CVfnAo1Z9wlpXv1GNa,3763,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C6Xz2D1KlR3T4niacc,3764,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COWcUY2O1uTB0H6z6j,3765,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWAQQY2FM6A4vyRcA3,3766,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CguSV01blPm2st7j4b,3767,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ck9KV827kQWcBXlFgd,3768,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTNyIJ33Ea7W4vFzW6,3769,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyrOfw2dcF2Ffg5se,3770,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyhwQF3cvZd89QGdf5,3771,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDRZvL2OyvucJtPUS1,3772,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Co4zUF1cqvTs6m168f,3773,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.46,False
C7Nh77gQpKJBWiYcf,3774,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.46,False
COLU2f244wFYtgT9X7,3775,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkpVeB4XGUbf5KVazj,3776,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0noLlppdMSdMNZG8,3777,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfiW3J2GUHAiPqEF4l,3778,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cj6xCH3SHmgzPleBVi,3779,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLp5H6tbLsKINOuKc,3780,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtDTzp2WExTyMmZuL7,3781,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwtEbAbORRUIrdrpe,3782,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0hz6z2wfcF7kx8qH4,3783,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CABiGe2T7qSeTNKY01,3784,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CNhshI3ZMqfVedFH0b,3785,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDDquYvCjxZUlspb7,3786,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2MqWkpdpmG6GKSAd,3787,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.5,False
CxnRec3W2I2ECUwPZb,3788,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPtQvx4RPakKVmaFq9,3789,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cx4vb28YLMVXhbQS2,3790,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHuyOmz3TKIyZ09gb,3791,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Czzhuf2XzyiVAYuMH,3792,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CgZIt2LNPHcb4dCk8,3793,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyXSE42AhMlK8ZzDI6,3794,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLu5UI1UY7vgN6mqwk,3795,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CtPOYt1wEf5kEKdqmg,3796,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CX7m6V2kuNg0Qw2ITe,3797,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZlkKd44MZkgzeySR1,3798,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cl0TWl4NmVPNES0Dj7,3799,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C96Meu3g4ihoWIxxIe,3800,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvQyxU20TdGDEsywbj,3801,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5MVv33hloE5RZjh5h,3802,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cg6Fb23VU0Y7zNT2si,3803,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3r5OD1Lonn6zHm3og,3804,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClK9643Pw0VCqQiaM5,3805,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CMfGhS37dRCE7nFDQ6,3806,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8483zoQzM3rPnB25,3807,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CeVGt8ISyyvRk3JBj,3808,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuDTiz189o7sPrG5wd,3809,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEzaSw4b7giU2444tc,3810,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CyHMCo4zIB40BYfUu,3811,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CKWbd92hFMaKNRq9c6,3812,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4bJ0M3ySPdNZZqu2b,3813,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Chqmzj4zKXhm2OIsi6,3814,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEq4DO22bEPoWxCYFj,3815,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrgMcL3JuYfNT8BaF8,3816,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CnOhiv4S9zr3FkqsT5,3817,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrVGug49Ex3PAPM1T7,3818,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1SVIJ3C89wiNLgtP6,3819,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CloCKh4ddElo0LqkPg,3820,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4XnBb4gJXtR3UdjBb,3821,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSYNv12ZTJ5L8KFWVa,3822,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsbVB81VP6ovNRiXBe,3823,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1e01E2VE0Gfo5fgPc,3824,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cj7xZw49SATDlc1TPa,3825,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjPxn92dSUlx8HrPFg,3826,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEzdSv23BxGhYsfnH1,3827,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cm8tLv3XHTbOK4lmqd,3828,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDsFQE3dvGoc9wNnc5,3829,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CB6hXu158HOHeMVi8k,3830,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDGrmM39BYyqURpj9e,3831,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLVZuN1jP4OFhdJvCd,3832,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdteSm1dX7nbxHfGad,3833,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CLcGlO2P18Zofq9Kyf,3834,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CwyvEn15LjmepvCzZ4,3835,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAlqhX3cZRI9ttJjK5,3836,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsmErs1vuqQMFOqO04,3837,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C8ltx64MLK4SFU0q03,3838,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsvRL71UrzQFSltqO2,3839,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CBIoXu3gAAiJNb4ek,3840,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjdOVR3jLaXBChgeff,3841,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAu13m1R2lwgMYpV8,3842,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZU5wP2RU6qZ0WaQMe,3843,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C0vgBizUTauyQ9Xzl,3844,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuaoWt2p4yM0IpLj21,3845,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFR16j2uyUG3NN1C2k,3846,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvqnBQ1y3FWxTI2BWd,3847,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CRsYDU1A8CjzFaakp9,3848,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CMXtwZ340ObNAWA8o6,3849,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CmSMZc4mFGktS8H1g5,3850,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CDN3n52LvfYXDGqN19,3851,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cil5UC3UIN6Azhvmr7,3852,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChEERN1LYi1JeMtLw8,3853,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkKcMq21hTet3weWMa,3854,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkbQT61pFU6XytAKm,3855,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CEMKBv2itzlIi3lDyj,3856,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CjJA6D39cVFxKM4gri,3857,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChvnzG2P0NOt0leF5c,3858,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.46,False
CzbTwuX89IEMd8Doh,3859,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CY0tGT1HvVabP9ie79,3860,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CoprOL3X2q8gkk6RJ4,3861,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuVmV5HTS04sRTYR7,3862,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2ap0G4zim0nTzGOI6,3863,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CdqM5fWcoHrrCxJ33,3864,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJdDfG2QhSUQNixKW9,3865,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CsJD8e3lVAVR3h5x27,3866,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COkRyj38CpxnkJnfu6,3867,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYfQCv1aaF9s9uq0Qb,3868,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CC6d0X3NcGj1b0GfH5,3869,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cvx3Dh1piRAWRPAtk,3870,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C3LVki2GUGLJrmpfpd,3871,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Csf8fD49uIZWQYnNzi,3872,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C16ZxB3jvRt4b5Inc7,3873,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ci6W1C1f6hAl2N61Bb,3874,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4d7nH1DeyddaqhrP,3875,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CUgav04L0JeshDJFf2,3876,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CucGVu5THk20poZIa,3877,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClGZs2dZP3EXjistk,3878,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cv6Gan1oTOII9Hnb3d,3879,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cpyp1PSboaNF3WpH4,3880,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CfXQzs4ztKLx85Zc3g,3881,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ccz2Q2NrYGLOEvuU3,3882,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTtLAs43sqq5kq7xu6,3883,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CSL6x12TH80zZYWjX,3884,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COwKPQ1ft5DZMZvohl,3885,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CWJrnI1eU7NRMaYYt6,3886,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CFBwMN1IfDzVuVZ32h,3887,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CTqe031Q7EjkX8KVoa,3888,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkYs8j23hpCiJnOGGj,3889,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Czxgdszep4jR9kSB8,3890,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CI4f5j1IWRDGNwGqOa,3891,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1jYun19SkAN5M4eca,3892,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZqjfhCkSPo7FanU6,3893,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CkTeTD3U8yADX5kICj,3894,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAj1F74EM5fioS6Qi4,3895,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CK1oNp3CVIJcNzrw5f,3896,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CeSWY82MhkEgzNuxya,3897,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CgifRf3z14Yu0kJtdh,3898,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1umz42kw2khLwDPi7,3899,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cv7HCs4siYHo0kejLh,3900,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CHMSui22zGTVDNn8Vi,3901,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CYkEX212aOjBvScKk,3902,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CzgVCi24rZkccWl6Kc,3903,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CT16r724b9hhtIh8ph,3904,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CPppVm39Tt9qxfrMok,3905,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CxYgpm2K2Tdxo2Rsx9,3906,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ClEXY34hUGWmtsPL92,3907,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C4H5Iw2TW1gFsDesFd,3908,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvLqMr84vHYlbIeQ5,3909,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CAZsWR2eLg5JgTzBm,3910,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CUaDw72E3NueVOZr26,3911,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CNra0q2pkjUzV0tOqc,3912,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COSp7N3bdNlmAqnTZh,3913,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CT7nsM1JgP0Gy4oQdb,3914,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CbfIBJ1eMVdCblU172,3915,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ConqfT2yGRHrS2Hgk6,3916,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cgn1zT9U8JL50EVwg,3917,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CV7FCLJL3Dyb9oo27,3918,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cqnka91NQZfFjFsc3b,3919,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2O42w3EAP9BHKGxQ5,3920,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CuWYa94IHxw11EFDq4,3921,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C2he2j2EaOh17Nhrth,3922,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CQUyEO2idMlB54bbgi,3923,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CJWbuY27uGhcFpvnrj,3924,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Csec7p2IGFy6NxUshg,3925,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1Rs97gT9Sg2ER4ef,3926,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CiLw6q3HDzsMlbOQU3,3927,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
COWGrc2XC963c5kK9,3928,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cvqpxt1LSjhJZqnUh2,3929,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
ChJ5ud4iqfK8P7nvA4,3930,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C5rGmJ3wS7dysOGor5,3931,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CIxq1AdopNLw6yI6c,3932,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CP9gOT2Ngv35IMd3x3,3933,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CcSNUx3URpMwCKFWHk,3934,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CnDLvY3mDGSoAAkzBe,3935,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C7smRs2qlTTKuQ5xJ9,3936,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1P0cx1NCjuHWuiFG,3937,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Cn7aPs1J8exN64AJH4,3938,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CrUyEH14NPlaiJxtP9,3939,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CvEEfM1TvtxWInlXg3,3940,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CgLnpF3GBM8IBh3eL4,3941,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
C1liqS2kmp3mIzWb05,3942,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
Ca9UCvx93SbVaxfS,3943,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
CZvkte3cKLi0Fdd1R1,3944,80,tcp,-,DOS_SYN_Hping,ARP_poisioning,0.47,False
